time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume LINK,open LINK
11/25/2019 15:00,-0.145903393,4913,-716.8233698,562183.07,2.310453333
11/25/2019 18:00,-0.123192408,3986,-491.0449383,238803.35,2.332856667
11/25/2019 21:00,-0.14379522,3381,-486.1716388,155422.5,2.29351
11/26/2019 0:00,-0.180035246,3107,-559.3695093,298921.94,2.239273333
11/26/2019 3:00,-0.155801923,2893,-450.7349632,254090.06,2.305803333
11/26/2019 6:00,-0.15452673,3074,-475.015168,168849.6,2.3081
11/26/2019 9:00,-0.162882869,3372,-549.2410343,136614.34,2.300176667
11/26/2019 12:00,-0.159888784,4186,-669.2944498,274037.74,2.26927
11/26/2019 15:00,-0.123742076,4724,-584.557567,578361.2,2.1951
11/26/2019 18:00,-0.142092018,4267,-606.3066408,210031.18,2.20759
11/26/2019 21:00,-0.152882568,3713,-567.652975,193061.44,2.25093
11/27/2019 0:00,-0.131759274,3061,-403.3151377,213204.18,2.251973333
11/27/2019 3:00,-0.129736764,2987,-387.5237141,287987.61,2.212146667
11/27/2019 6:00,-0.104435019,3308,-345.4710429,98489.81,2.22159
11/27/2019 9:00,-0.213434024,4390,-936.9753654,338756.52,2.175216667
11/27/2019 12:00,-0.211725014,4427,-937.306637,214061.36,2.24043
11/27/2019 15:00,-0.161284283,5238,-844.8070744,556485.7,2.248243333
11/27/2019 18:00,-0.157863301,4518,-713.2263939,338238.33,2.25663
11/27/2019 21:00,-0.18284402,3515,-642.6967303,225340.5,2.21883
11/28/2019 0:00,-0.18054515,2678,-483.4999117,107774.03,2.22847
11/28/2019 3:00,-0.141328702,2618,-369.9985418,146545.94,2.204936667
11/28/2019 6:00,-0.150446605,2960,-445.3219508,155403.43,2.2259
11/28/2019 9:00,-0.169734366,3153,-535.172456,91143.62,2.23215
11/28/2019 12:00,-0.134955862,3837,-517.8256425,126030.68,2.23112
11/28/2019 15:00,-0.143146931,3981,-569.8679323,346795.88,2.23977
11/28/2019 18:00,-0.150633525,3477,-523.7527664,405572.26,2.273363333
11/28/2019 21:00,-0.130862266,2859,-374.1352185,338561.4,2.27358
11/29/2019 0:00,-0.158481378,2416,-382.8910092,162128.73,2.286996667
11/29/2019 3:00,-0.187610198,2404,-451.014916,221421.65,2.31444
11/29/2019 6:00,-0.159788933,2735,-437.0227318,150084.25,2.319073333
11/29/2019 9:00,-0.188981742,3049,-576.2053314,54575.54,2.314813333
11/29/2019 12:00,-0.141797414,3943,-559.1072034,195466.11,2.32687
11/29/2019 15:00,-0.139800536,3938,-550.5345108,205661.26,2.361033333
11/29/2019 18:00,-0.177286848,3621,-641.9556766,151337.62,2.337556667
11/29/2019 21:00,-0.111221688,3354,-373.0375416,69068.68,2.33536
11/30/2019 0:00,-0.113761309,2471,-281.1041945,90887.34,2.33686
11/30/2019 3:00,-0.205587565,2186,-449.4144171,100521.11,2.304516667
11/30/2019 6:00,-0.198124927,2237,-443.2054617,63362.64,2.311826667
11/30/2019 9:00,-0.167179376,2610,-436.3381714,141108.62,2.28421
11/30/2019 12:00,-0.122007096,2851,-347.8422307,146281.87,2.26508
11/30/2019 15:00,-0.14231445,3287,-467.7875972,301672.66,2.23247
11/30/2019 18:00,-0.207494118,2972,-616.6725187,148417.11,2.216786667
11/30/2019 21:00,-0.176813073,2692,-475.9807925,89391.33,2.229316667
12/1/2019 0:00,-0.192930729,2508,-483.8702683,309381.7,2.210146667
12/1/2019 3:00,-0.204108165,2201,-449.2420712,265534.69,2.165136667
12/1/2019 6:00,-0.165125532,2255,-372.3580747,108782.43,2.154193333
12/1/2019 9:00,-0.195800699,2336,-457.3904329,44992.25,2.174593333
12/1/2019 12:00,-0.185473798,2832,-525.2617959,75638.03,2.179203333
12/1/2019 15:00,-0.165975255,3302,-548.050292,148405.15,2.180313333
12/1/2019 18:00,-0.16969236,3166,-537.2460118,123930.43,2.159383333
12/1/2019 21:00,-0.203697463,2977,-606.4073474,83794.47,2.168416667
12/2/2019 0:00,-0.21297529,2551,-543.2999648,175950.4,2.1595
12/2/2019 3:00,-0.215447017,2473,-532.800473,190404.21,2.152326667
12/2/2019 6:00,-0.173059383,2772,-479.7206097,259958.56,2.11474
12/2/2019 9:00,-0.214614911,3243,-695.9961564,520287.01,2.102466667
12/2/2019 12:00,-0.170890581,3774,-644.9410527,154628.29,2.099583333
12/2/2019 15:00,-0.166936569,3996,-667.0785297,253521.68,2.087166667
12/2/2019 18:00,-0.168858708,3705,-625.6215131,241012.63,2.07719
12/2/2019 21:00,-0.135091883,3285,-443.7768357,161443.91,2.101503333
12/3/2019 0:00,-0.166612908,2794,-465.516465,106054.35,2.104683333
12/3/2019 3:00,-0.147389112,2545,-375.10529,118633.2,2.084656667
12/3/2019 6:00,-0.173369516,2788,-483.3542106,123076.89,2.072693333
12/3/2019 9:00,-0.164531183,3245,-533.9036888,68506.84,2.076783333
12/3/2019 12:00,-0.130366688,3720,-484.9640794,286470.85,2.138996667
12/3/2019 15:00,-0.134420301,4508,-605.9667169,273194.19,2.17583
12/3/2019 18:00,-0.13258739,3928,-520.8032679,146996.37,2.158453333
12/3/2019 21:00,-0.142363563,3426,-487.7375668,97785.38,2.12838
12/4/2019 0:00,-0.176352442,3157,-556.7446594,442504.64,2.09095
12/4/2019 3:00,-0.153848255,2644,-406.7747862,330862.51,2.056606667
12/4/2019 6:00,-0.19476158,2906,-565.9771515,219442.58,2.038216667
12/4/2019 9:00,-0.197315562,2984,-588.789637,68330.12,2.069946667
12/4/2019 12:00,-0.16548428,4378,-724.4901778,274119.66,2.082176667
12/4/2019 15:00,-0.155320492,4263,-662.1312574,148985.89,2.099423333
12/4/2019 18:00,-0.136546258,4045,-552.3296136,274474.11,2.081463333
12/4/2019 21:00,-0.152672743,4012,-612.5230449,478523.09,2.02229
12/5/2019 0:00,-0.173973902,2959,-514.788776,529311.09,2.014063333
12/5/2019 3:00,-0.177662875,2841,-504.7402279,321242.87,1.990313333
12/5/2019 6:00,-0.122188003,2718,-332.1069922,174659.21,2.02845
12/5/2019 9:00,-0.15931472,3089,-492.1231701,66772.53,2.018016667
12/5/2019 12:00,-0.163910403,3761,-616.4670257,252856.69,2.041163333
12/5/2019 15:00,-0.123933822,4272,-529.4452876,418906.31,1.996376667
12/5/2019 18:00,-0.163185043,3824,-624.0196044,315415.87,1.999506667
12/5/2019 21:00,-0.164888568,3319,-547.2651572,182822.8,2.021483333
12/6/2019 0:00,-0.147286887,2721,-400.7676195,171668.7,2.021743333
12/6/2019 3:00,-0.173160837,2404,-416.2786521,113107.98,2.008826667
12/6/2019 6:00,-0.15297954,2735,-418.3990419,95907.54,2.00361
12/6/2019 9:00,-0.246956835,2979,-735.6844115,71067.59,1.985313333
12/6/2019 12:00,-0.150149369,3607,-541.588774,156269.64,2.008743333
12/6/2019 15:00,-0.162915004,4138,-674.1422866,461803.05,2.067166667
12/6/2019 18:00,-0.137193177,3892,-533.9558449,162132.23,2.07314
12/6/2019 21:00,-0.177108516,3204,-567.4556853,186978.27,2.074853333
12/7/2019 0:00,-0.190657842,2507,-477.9792099,168845.46,2.088573333
12/7/2019 3:00,-0.165578145,2268,-375.5312329,209670.6,2.10247
12/7/2019 6:00,-0.203362808,2294,-466.5142816,73185.42,2.088236667
12/7/2019 9:00,-0.162271351,2444,-396.5911818,49672.55,2.076106667
12/7/2019 12:00,-0.17827985,2929,-522.1816807,112622.05,2.064373333
12/7/2019 15:00,-0.157250751,3350,-526.7900159,101051.41,2.052673333
12/7/2019 18:00,-0.169034039,3117,-526.8790996,135994.43,2.057146667
12/7/2019 21:00,-0.215638439,2782,-599.9061373,75229.41,2.053526667
12/8/2019 0:00,-0.233194626,2561,-597.2114372,275745.76,2.035656667
12/8/2019 3:00,-0.252431148,1945,-490.9785829,185446.37,2.019383333
12/8/2019 6:00,-0.211072123,2188,-461.8258051,55620.87,2.02785
12/8/2019 9:00,-0.190108507,2534,-481.7349567,30641.31,2.05353
12/8/2019 12:00,-0.159621788,2862,-456.8375573,118346.24,2.071663333
12/8/2019 15:00,-0.160186169,3247,-520.1244907,137529.83,2.063423333
12/8/2019 18:00,-0.168512944,3110,-524.0752558,91181.39,2.050146667
12/8/2019 21:00,-0.182042913,3010,-547.9491681,137882.72,2.043756667
12/9/2019 0:00,0.039735099,39,1.549668861,133501.76,2.06335
12/9/2019 3:00,-0.023255814,18,-0.418604652,93536.08,2.05214
12/9/2019 6:00,-0.019230769,8,-0.153846152,45449.05,2.041823333
12/9/2019 9:00,-0.224166204,1923,-431.0716103,30035.2,2.03902
12/9/2019 12:00,-0.199979292,3488,-697.5277705,180524.24,2.05634
12/9/2019 15:00,-0.183644807,4295,-788.7544461,152758.81,2.042233333
12/9/2019 18:00,-0.160455486,3706,-594.6480311,140365.76,2.049943333
12/9/2019 21:00,-0.154880627,3158,-489.1130201,241543.79,2.031186667
12/10/2019 0:00,-0.199025541,3081,-613.1976918,1225035.85,2.135186667
12/10/2019 3:00,-0.202262125,2536,-512.936749,609706.86,2.158203333
12/10/2019 6:00,-0.188876911,2777,-524.5111818,1064956.19,2.203056667
12/10/2019 9:00,-0.109383999,3080,-336.9027169,423022.34,2.249476667
12/10/2019 12:00,-0.114830817,4087,-469.3135491,322528.96,2.232616667
12/10/2019 15:00,-0.147308925,4515,-665.0997964,507423.05,2.17571
12/10/2019 18:00,-0.186224988,4391,-817.7139223,413933.23,2.18882
12/10/2019 21:00,-0.139202017,3602,-501.4056652,558968.05,2.190656667
12/11/2019 0:00,-0.23000542,2921,-671.8458318,528722.72,2.255216667
12/11/2019 3:00,-0.196394677,2668,-523.9809982,308172.37,2.250886667
12/11/2019 6:00,-0.227877248,3045,-693.8862202,213360.08,2.22899
12/11/2019 9:00,-0.196064532,3088,-605.4472748,50963.39,2.20386
12/11/2019 12:00,-0.140371744,3896,-546.8883146,150329.32,2.232606667
12/11/2019 15:00,-0.169314866,4572,-774.1075674,240694.56,2.193073333
12/11/2019 18:00,-0.118080866,4041,-477.1647795,266779.16,2.17173
12/11/2019 21:00,-0.163047354,3235,-527.4581902,200388.57,2.172876667
12/12/2019 0:00,-0.156582782,3049,-477.4209023,544641.25,2.137533333
12/12/2019 3:00,-0.201642676,2588,-521.8512455,317245.93,2.098843333
12/12/2019 6:00,-0.216762532,2831,-613.6547281,251142.22,2.07381
12/12/2019 9:00,-0.175693138,2976,-522.8627787,212301.7,2.06989
12/12/2019 12:00,-0.152678825,4106,-626.8992554,186114.3,2.10204
12/12/2019 15:00,-0.143775197,4314,-620.2461999,262762.64,2.08917
12/12/2019 18:00,-0.146257486,3915,-572.5980577,198202.87,2.102886667
12/12/2019 21:00,-0.157417362,3538,-556.9426268,183144.16,2.10652
12/13/2019 0:00,-0.187127986,2796,-523.2098489,182774.8,2.09626
12/13/2019 3:00,-0.177443897,2657,-471.4684343,114547.01,2.099386667
12/13/2019 6:00,-0.20909373,2886,-603.4445048,124567.91,2.095496667
12/13/2019 9:00,-0.16398147,2883,-472.758578,31558.86,2.099246667
12/13/2019 12:00,-0.130029099,3657,-475.516415,192203.08,2.08123
12/13/2019 15:00,-0.145727954,4075,-593.8414126,148129.58,2.09203
12/13/2019 18:00,-0.112854961,3509,-396.0080581,110048.44,2.080616667
12/13/2019 21:00,-0.201855134,3119,-629.5861629,119600.32,2.0764
12/14/2019 0:00,-0.193830746,2453,-475.4668199,75525.48,2.065196667
12/14/2019 3:00,-0.185575371,2206,-409.3792684,80434.18,2.075793333
12/14/2019 6:00,-0.173921171,2188,-380.5395221,80018.74,2.076286667
12/14/2019 9:00,-0.18595205,2361,-439.0327901,78250.2,2.060643333
12/14/2019 12:00,-0.068022154,4094,-278.4826985,162740.33,2.033936667
12/14/2019 15:00,-0.103858321,4198,-435.9972316,348026.59,2.011196667
12/14/2019 18:00,-0.105913234,3351,-354.9152471,99581.43,2.016653333
12/14/2019 21:00,-0.125149841,3023,-378.3279693,89499.88,2.015783333
12/15/2019 0:00,-0.13180588,2663,-350.9990584,260703.84,1.979833333
12/15/2019 3:00,-0.144055552,2128,-306.5502147,97084.08,1.99457
12/15/2019 6:00,-0.207163905,2461,-509.8303702,159628.23,2.01671
12/15/2019 9:00,-0.169927715,2536,-430.9366852,90615.93,2.06173
12/15/2019 12:00,-0.133332455,2669,-355.8643224,94539.4,2.044513333
12/15/2019 15:00,-0.114477086,3208,-367.2424919,182740.18,2.086226667
12/15/2019 18:00,-0.143013146,3260,-466.222856,79949.21,2.092643333
12/15/2019 21:00,-0.196353952,2906,-570.6045845,62602.85,2.078543333
12/16/2019 0:00,-0.180028,2702,-486.435656,114317.92,2.058203333
12/16/2019 3:00,-0.094361308,2497,-235.6201861,86275.54,2.035736667
12/16/2019 6:00,-0.214377385,2836,-607.9742639,57453.85,2.030513333
12/16/2019 9:00,-0.172037562,2993,-514.9084231,98015.78,2.036103333
12/16/2019 12:00,-0.132519787,3873,-513.2491351,60826.94,2.061043333
12/16/2019 15:00,-0.140875524,4183,-589.2823169,118484.55,2.037453333
12/16/2019 18:00,-0.140775009,5212,-733.7193469,550400.02,1.993416667
12/16/2019 21:00,-0.150622627,3819,-575.2278125,210108.63,1.975323333
12/17/2019 0:00,-0.17397548,3150,-548.022762,234665.82,1.964786667
12/17/2019 3:00,-0.141175558,2958,-417.5973006,560876.76,1.956073333
12/17/2019 6:00,-0.165477141,3149,-521.087517,203191.25,1.88606
12/17/2019 9:00,-0.198777354,3373,-670.476015,159934.74,1.875056667
12/17/2019 12:00,-0.171674325,4579,-786.0967342,462066.04,1.876506667
12/17/2019 15:00,-0.145988061,5083,-742.0573141,1032413.75,1.789553333
12/17/2019 18:00,-0.131843229,5043,-664.8854038,763151.03,1.759663333
12/17/2019 21:00,-0.150287387,4611,-692.9751415,508314.45,1.743863333
12/18/2019 0:00,-0.136482699,3286,-448.4821489,226853.49,1.768796667
12/18/2019 3:00,-0.167138021,2733,-456.7882114,217933.12,1.800856667
12/18/2019 6:00,-0.150471601,3030,-455.928951,103201.18,1.77605
12/18/2019 9:00,-0.188026813,3246,-610.335035,73162.31,1.762596667
12/18/2019 12:00,-0.15778667,4812,-759.269456,754521.98,1.714046667
12/18/2019 15:00,-0.135924854,4697,-638.4390392,660805.74,1.800966667
12/18/2019 18:00,-0.178340813,4383,-781.6677834,639948.56,1.8086
12/18/2019 21:00,-0.17589108,4123,-725.1989228,611032.93,1.861973333
12/19/2019 0:00,-0.148572281,3226,-479.2941785,248902.2,1.84077
12/19/2019 3:00,-0.165803742,2685,-445.1830473,111177.71,1.828076667
12/19/2019 6:00,-0.17789671,2815,-500.7792387,135217.86,1.804333333
12/19/2019 9:00,-0.184417009,3153,-581.4668294,160481.87,1.783156667
12/19/2019 12:00,-0.138911535,4299,-597.180689,226358.47,1.814323333
12/19/2019 15:00,-0.104523682,4747,-496.1739185,241733.31,1.81916
12/19/2019 18:00,-0.091021185,4034,-367.1794603,249860.95,1.809703333
12/19/2019 21:00,-0.117835214,3483,-410.4200504,202526.41,1.798976667
12/20/2019 0:00,-0.154662611,2906,-449.4495476,155651.01,1.793596667
12/20/2019 3:00,-0.121125527,2706,-327.7656761,103130.56,1.806423333
12/20/2019 6:00,-0.173387103,2924,-506.9838892,167984.87,1.837286667
12/20/2019 9:00,-0.132378228,3303,-437.2452871,119588.69,1.85358
12/20/2019 12:00,-0.137786639,3632,-500.4410728,196879.29,1.85985
12/20/2019 15:00,-0.118721226,4307,-511.3323204,275173.78,1.8592
12/20/2019 18:00,-0.136644707,3834,-523.8958066,108680.81,1.85661
12/20/2019 21:00,-0.165401042,3310,-547.477449,339815.24,1.892046667
12/21/2019 0:00,-0.201955331,2620,-529.1229672,167046.68,1.911053333
12/21/2019 3:00,-0.155387259,2229,-346.3582003,139768.89,1.909216667
12/21/2019 6:00,-0.191280223,2246,-429.6153809,81208.94,1.902753333
12/21/2019 9:00,-0.172377046,2614,-450.5935982,50648.78,1.892683333
12/21/2019 12:00,-0.133667762,3055,-408.3550129,106448.92,1.90872
12/21/2019 15:00,-0.113047505,3393,-383.5701845,121987.24,1.893573333
12/21/2019 18:00,-0.138110282,3108,-429.2467565,45712.01,1.87711
12/21/2019 21:00,-0.185897175,2767,-514.3774832,107642.9,1.870936667
12/22/2019 0:00,-0.152132911,2242,-341.0819865,110225.3,1.86185
12/22/2019 3:00,-0.181998773,2223,-404.5832724,36543.62,1.88006
12/22/2019 6:00,-0.173752765,2339,-406.4077173,24131.14,1.8798
12/22/2019 9:00,-0.148475285,2396,-355.7467829,40317.21,1.875906667
12/22/2019 12:00,-0.152948138,2947,-450.7381627,77352.45,1.89061
12/22/2019 15:00,-0.132333988,3609,-477.5933627,130542.73,1.91308
12/22/2019 18:00,-0.111112454,3553,-394.7825491,123924,1.933853333
12/22/2019 21:00,-0.12420002,2896,-359.6832579,108847.45,1.9231
12/23/2019 0:00,-0.132277678,3070,-406.0924715,204411.46,1.935943333
12/23/2019 3:00,-0.184547359,2526,-466.1666288,36090.61,1.939786667
12/23/2019 6:00,-0.157182267,2706,-425.3352145,42293.78,1.924266667
12/23/2019 9:00,-0.154685228,3175,-491.1255989,35752.11,1.935973333
12/23/2019 12:00,-0.145544312,3785,-550.8852209,96136.49,1.94231
12/23/2019 15:00,-0.138053998,4288,-591.9755434,237877.46,1.932356667
12/23/2019 18:00,-0.141142596,3740,-527.873309,167158.47,1.903313333
12/23/2019 21:00,-0.130848967,3335,-436.3813049,150483.35,1.869506667
12/24/2019 0:00,-0.152168154,2797,-425.6143267,74732.87,1.863503333
12/24/2019 3:00,-0.192529617,2574,-495.5712342,39800.4,1.868596667
12/24/2019 6:00,-0.120213148,2699,-324.4552865,84447.04,1.857836667
12/24/2019 9:00,-0.097512542,2745,-267.6719278,40120.15,1.85328
12/24/2019 12:00,-0.116643622,3316,-386.7902506,46044.43,1.85506
12/24/2019 15:00,-0.114324494,3882,-443.8076857,103750.17,1.84001
12/24/2019 18:00,-0.10186773,3238,-329.8477097,102671.14,1.83668
12/24/2019 21:00,-0.142446785,2770,-394.5775945,70904.97,1.848243333
12/25/2019 0:00,-0.176381734,2315,-408.3237142,20759.52,1.831933333
12/25/2019 3:00,-0.178154421,2113,-376.4402916,32424.36,1.829516667
12/25/2019 6:00,-0.144658812,2300,-332.7152676,20574.29,1.82765
12/25/2019 9:00,-0.204924228,2470,-506.1628432,40643.43,1.824686667
12/25/2019 12:00,-0.150018003,2714,-407.1488601,70650.4,1.820136667
12/25/2019 15:00,-0.130999623,3104,-406.6228298,174940.45,1.79269
12/25/2019 18:00,-0.151330397,2904,-439.4634729,204678.95,1.779043333
12/25/2019 21:00,-0.148116066,2651,-392.655691,82000.23,1.78774
12/26/2019 0:00,-0.129670617,2141,-277.624791,61318.68,1.781436667
12/26/2019 3:00,-0.166848037,2069,-345.2085886,32147.6,1.77388
12/26/2019 6:00,-0.17078604,2266,-387.0011666,90137.16,1.781656667
12/26/2019 9:00,-0.23116273,2504,-578.8314759,17345.22,1.798543333
12/26/2019 12:00,-0.189720957,3130,-593.8265954,47522.71,1.801916667
12/26/2019 15:00,-0.141705513,3848,-545.282814,143969.03,1.838446667
12/26/2019 18:00,-0.178675027,3695,-660.2042248,437417.08,1.89026
12/26/2019 21:00,-0.184535494,2984,-550.6539141,201949.3,1.865933333
12/27/2019 0:00,-0.21709374,2755,-598.0932537,87888.2,1.86005
12/27/2019 3:00,-0.156120032,2244,-350.3333518,109998.97,1.858686667
12/27/2019 6:00,-0.188011459,2323,-436.7506193,62441.48,1.879173333
12/27/2019 9:00,-0.210464962,2517,-529.7403094,35677.57,1.87614
12/27/2019 12:00,-0.197853263,3219,-636.8896536,106445.83,1.868083333
12/27/2019 15:00,-0.18545914,3600,-667.652904,314239.4,1.902726667
12/27/2019 18:00,-0.160272961,3396,-544.2869756,64971.19,1.885936667
12/27/2019 21:00,-0.151953612,2928,-444.9201759,80267.32,1.86943
12/28/2019 0:00,-0.161963995,2646,-428.5567308,42714.83,1.883956667
12/28/2019 3:00,-0.209543913,2221,-465.3970308,58554.71,1.867803333
12/28/2019 6:00,-0.172209655,2231,-384.1997403,53795.96,1.868893333
12/28/2019 9:00,-0.182269635,2406,-438.5407418,11603.95,1.872206667
12/28/2019 12:00,-0.138673375,2834,-393.0003448,28809.76,1.88104
12/28/2019 15:00,-0.128451709,3269,-419.9086367,101901.28,1.878726667
12/28/2019 18:00,-0.163097223,3186,-519.6277525,82767.73,1.88817
12/28/2019 21:00,-0.189115418,2563,-484.7028163,34741.44,1.881633333
12/29/2019 0:00,-0.185414747,2418,-448.3328582,45091.99,1.868293333
12/29/2019 3:00,-0.178176297,2112,-376.3083393,22351.91,1.865673333
12/29/2019 6:00,-0.17044737,2205,-375.8364509,16388.71,1.8668
12/29/2019 9:00,-0.142160858,2414,-343.1763112,38235.15,1.863516667
12/29/2019 12:00,-0.107908246,2897,-312.6101887,100206.72,1.854203333
12/29/2019 15:00,-0.100776165,3314,-333.9722108,110586.26,1.859356667
12/29/2019 18:00,-0.138085234,3247,-448.3627548,112566.25,1.881293333
12/29/2019 21:00,-0.107535249,2946,-316.7988436,100109.08,1.87359
12/30/2019 0:00,-0.146100047,2735,-399.5836285,51056.04,1.88344
12/30/2019 3:00,-0.157699054,2291,-361.2885327,52673.82,1.87344
12/30/2019 6:00,-0.126088335,2466,-310.9338341,22378.58,1.885563333
12/30/2019 9:00,-0.162404375,2701,-438.6542169,16869.07,1.871956667
12/30/2019 12:00,-0.09099274,3375,-307.1004975,34894.37,1.86274
12/30/2019 15:00,-0.130452807,3889,-507.3309664,127543.76,1.833863333
12/30/2019 18:00,-0.167092129,3580,-598.1898218,112809.57,1.81861
12/30/2019 21:00,-0.148946153,3297,-491.0754664,57745.56,1.825113333
12/31/2019 0:00,-0.169964681,2890,-491.1979281,98882.2,1.815036667
12/31/2019 3:00,-0.201499056,2352,-473.9257797,120883.06,1.8008
12/31/2019 6:00,-0.135365043,2501,-338.5479725,65487.6,1.811636667
12/31/2019 9:00,-0.104279783,2758,-287.6036415,15476.67,1.81146
12/31/2019 12:00,-0.119707937,3525,-421.9704779,207045.55,1.805176667
12/31/2019 15:00,-0.100858717,4142,-417.7568058,210060.4,1.782913333
12/31/2019 18:00,-0.111309989,3798,-422.7553382,163482.27,1.758573333
12/31/2019 21:00,-0.121820046,3002,-365.7037781,183932.77,1.759686667
1/1/2020 0:00,-0.072888395,2767,-201.682189,85630.42,1.76593
1/1/2020 3:00,-0.051050568,2220,-113.332261,74164.53,1.79204
1/1/2020 6:00,-0.011971582,2365,-28.31279143,50946.34,1.787616667
1/1/2020 9:00,0.02512545,2471,62.08498695,32093.78,1.79009
1/1/2020 12:00,-0.07923596,2697,-213.6993841,28667.13,1.814093333
1/1/2020 15:00,-0.131013484,3208,-420.2912567,97993.81,1.836183333
1/1/2020 18:00,-0.128411658,3100,-398.0761398,67047.12,1.82316
1/1/2020 21:00,-0.163051118,2928,-477.4136735,71226.04,1.807133333
1/2/2020 0:00,-0.143831974,2398,-344.9090737,38378.51,1.802546667
1/2/2020 3:00,-0.155212165,2107,-327.0320317,39260.34,1.782433333
1/2/2020 6:00,-0.161021457,2446,-393.8584838,46401.01,1.7824
1/2/2020 9:00,-0.15173836,2798,-424.5639313,15624.1,1.798363333
1/2/2020 12:00,-0.159719062,3363,-537.1352055,23568.56,1.790213333
1/2/2020 15:00,-0.170114126,4321,-735.0631384,246445.71,1.783803333
1/2/2020 18:00,-0.146573443,3908,-572.8090152,157987.87,1.734753333
1/2/2020 21:00,-0.121585975,3376,-410.4742516,113984.27,1.72515
1/3/2020 0:00,-0.157651099,2896,-456.5575827,122504.19,1.717573333
1/3/2020 3:00,-0.14498454,3173,-460.0359454,136573.19,1.74204
1/3/2020 6:00,-0.162333834,2921,-474.1771291,70765.14,1.777716667
1/3/2020 9:00,-0.124939543,3350,-418.5474691,81276.84,1.808686667
1/3/2020 12:00,-0.097349838,4177,-406.6302733,70266.19,1.81111
1/3/2020 15:00,-0.096237143,4772,-459.2436464,101249.85,1.799223333
1/3/2020 18:00,-0.140301576,4174,-585.6187782,88364.73,1.808196667
1/3/2020 21:00,-0.137445392,3567,-490.2677133,119070.81,1.803133333
1/4/2020 0:00,-0.195101056,2935,-572.6215994,47539.35,1.79212
1/4/2020 3:00,-0.167708139,2609,-437.5505347,24696.81,1.798126667
1/4/2020 6:00,-0.143725253,2585,-371.529779,46230.15,1.798096667
1/4/2020 9:00,-0.138036652,2844,-392.5762383,58127.38,1.800406667
1/4/2020 12:00,-0.1861809,3102,-577.5331518,25271.41,1.794566667
1/4/2020 15:00,-0.152207342,3755,-571.5385692,74738.13,1.816623333
1/4/2020 18:00,-0.168825643,3671,-619.7589355,83360.88,1.827743333
1/4/2020 21:00,-0.182423204,3282,-598.7129555,21834.99,1.825533333
1/5/2020 0:00,-0.170222103,3224,-548.7960601,70071.03,1.82996
1/5/2020 3:00,-0.164345031,2505,-411.6843027,74276.66,1.81721
1/5/2020 6:00,-0.144866266,2387,-345.7957769,27324.73,1.81266
1/5/2020 9:00,-0.089568769,2728,-244.3436018,14679.61,1.809306667
1/5/2020 12:00,-0.164162265,3101,-509.0671838,34683.01,1.815506667
1/5/2020 15:00,-0.117031996,4069,-476.2031917,61624.06,1.83275
1/5/2020 18:00,-0.153899903,3944,-606.9812174,59668.27,1.825803333
1/5/2020 21:00,-0.180749714,3452,-623.9480127,42949.12,1.805646667
1/6/2020 0:00,-0.206788692,3347,-692.1217521,93793.05,1.803006667
1/6/2020 3:00,-0.160472296,2673,-428.9424472,115640.86,1.840566667
1/6/2020 6:00,-0.133246996,2700,-359.7668892,49658.07,1.82924
1/6/2020 9:00,-0.068493529,3634,-248.9054844,191890.69,1.876583333
1/6/2020 12:00,-0.135999076,4172,-567.3881451,60031.41,1.88334
1/6/2020 15:00,-0.139593274,4423,-617.4210509,141816.87,1.883883333
1/6/2020 18:00,-0.135865271,3969,-539.2492606,211598.25,1.90674
1/6/2020 21:00,-0.133599221,4693,-626.9811442,258522.33,1.912206667
1/7/2020 0:00,-0.114498696,3973,-454.9033192,296815.84,1.9397
1/7/2020 3:00,-0.153466233,2650,-406.6855175,157410.25,1.93094
1/7/2020 6:00,-0.141345274,2849,-402.6926856,52773.03,1.93602
1/7/2020 9:00,-0.181946943,3091,-562.3980008,269500.9,1.94642
1/7/2020 12:00,-0.170960761,3777,-645.7187943,521385,2.033933333
1/7/2020 15:00,-0.114618934,4442,-509.1373048,581318.84,2.063193333
1/7/2020 18:00,-0.107792205,5314,-572.8077774,399102.16,2.055553333
1/7/2020 21:00,-0.14396877,4081,-587.5365504,491953.27,2.099566667
1/8/2020 0:00,-0.129983456,4692,-609.8823756,642504.6,2.139716667
1/8/2020 3:00,-0.156348891,2975,-465.1379507,492047.32,2.153733333
1/8/2020 6:00,-0.173018205,3392,-586.8777514,667307.88,2.25283
1/8/2020 9:00,-0.139410323,3469,-483.6144105,337776.23,2.286046667
1/8/2020 12:00,-0.094448516,4489,-423.9793883,552788.61,2.283796667
1/8/2020 15:00,-0.117810064,4980,-586.6941187,809225.1,2.210043333
1/8/2020 18:00,-0.123516785,4294,-530.3810748,425088.14,2.159466667
1/8/2020 21:00,-0.143893011,3590,-516.5759095,326557.37,2.196746667
1/9/2020 0:00,-0.152834675,2840,-434.050477,265122.67,2.15999
1/9/2020 3:00,-0.117970196,2562,-302.2396422,101417.53,2.150263333
1/9/2020 6:00,-0.133489585,3000,-400.468755,96422,2.14433
1/9/2020 9:00,-0.155096189,3251,-504.2177104,92681.28,2.12438
1/9/2020 12:00,-0.161851411,3909,-632.6771656,201257.84,2.171173333
1/9/2020 15:00,-0.102270844,4443,-454.3893599,180792.92,2.182833333
1/9/2020 18:00,-0.130494365,4276,-557.9939047,339991.82,2.17621
