time,sentiment_score,tweet volume,Weighted Sentiment,Volume ETC,open ETC
2021-07-06 15:00:00,0.009665146363858965,30808,297.763829177767,20625.834455109998,54.43299999999999
2021-07-06 18:00:00,-0.06142082436554146,26720,-1641.1644270472677,18818.35796409,54.11766666666667
2021-07-06 21:00:00,-0.05649648439791594,21950,-1240.0978325342548,22480.59944748,53.91833333333333
2021-07-07 00:00:00,0.0691178697806404,20735,1433.1590299015786,36406.85713993,54.446666666666665
2021-07-07 03:00:00,0.12442861861160413,22650,2818.3082115528337,43401.52591372,54.88466666666667
2021-07-07 06:00:00,0.07046165894970478,23002,1620.7590791611094,22601.3149546,54.972
2021-07-07 09:00:00,0.030200151161924958,22470,678.5973966084538,32709.086934889998,54.705333333333336
2021-07-07 12:00:00,0.05419238263745346,32439,1757.946700376353,35767.564350689994,54.80533333333333
2021-07-07 15:00:00,0.09191704036344438,36608,3364.8990136249718,37964.58125264,53.70733333333334
2021-07-07 18:00:00,-0.0762190865546226,29880,-2277.4263062521236,23568.741495479997,54.080333333333336
2021-07-07 21:00:00,-0.0916303493178531,23867,-2186.9415471692,43462.487880090004,53.624
2021-07-08 00:00:00,-0.015719597635528187,21844,-343.37889075047775,68713.35147071001,52.228
2021-07-08 03:00:00,-0.0776318257958804,20951,-1626.4643822494904,52123.42599428,51.70066666666667
2021-07-08 06:00:00,-0.1461372866397441,26333,-3848.233169084381,42571.76907847,50.03633333333334
2021-07-08 09:00:00,-0.08498566144106902,30248,-2570.6462872694556,26765.29598386,49.684
2021-07-08 12:00:00,0.06284978373805136,43142,2711.465370027012,29513.18047269,50.17966666666667
2021-07-08 15:00:00,0.024702203822079844,43159,1066.122414757144,30997.803298569997,50.21266666666666
2021-07-08 18:00:00,-0.030950385557283886,31202,-965.7139301583718,26757.98824586,50.36666666666667
2021-07-08 21:00:00,-0.06148321509680404,23361,-1436.3093878764391,22776.412271870002,49.26133333333333
2021-07-09 00:00:00,-0.009092615567518876,22823,-207.5207650974833,56813.91273909999,47.919666666666664
2021-07-09 03:00:00,0.00523915492002598,23391,122.5490727343277,46456.66223734,49.117999999999995
2021-07-09 06:00:00,-0.0026216910166973638,24492,-64.21045638095184,17526.80429313,49.84766666666667
2021-07-09 09:00:00,-0.03197562140994378,26127,-835.4270605776012,15736.27536716,49.24133333333334
2021-07-09 12:00:00,-0.0397198769369274,33207,-1318.9779534445481,24773.09101468,49.65133333333333
2021-07-09 15:00:00,-0.018489582892922494,33248,-614.7416520238871,21677.268924930002,50.69366666666667
2021-07-09 18:00:00,-0.075803518019645,29435,-2231.2765529082503,24521.1764618,49.971000000000004
2021-07-09 21:00:00,-0.11624707034199087,22864,-2657.8730162992792,37370.81214966,50.36033333333333
2021-07-10 00:00:00,0.0015548891877625408,21283,33.092706583150154,40994.56488558,50.22533333333333
2021-07-10 03:00:00,0.05339122194164332,19693,1051.433333696782,32511.40882196,49.60166666666667
2021-07-10 06:00:00,-0.04608748228843039,20197,-930.8288797794286,15729.73728696,49.547333333333334
2021-07-10 09:00:00,-0.09052687570685466,21365,-1934.1066994769499,16571.05833267,49.323
2021-07-10 12:00:00,0.040366551232752665,36483,1472.6928886245155,9645.08185607,49.21866666666667
2021-07-10 15:00:00,-0.015223160258040661,35216,-536.0988116471599,25108.74303282,49.446666666666665
2021-07-10 18:00:00,-0.02180129038398876,24519,-534.5458389250203,17399.99100789,48.73233333333334
2021-07-10 21:00:00,-0.06909501655654805,18327,-1266.3043684318561,9737.82519557,48.97366666666667
2021-07-11 00:00:00,-0.04879888646253771,17212,-839.9264337931991,9520.894086740002,49.20333333333334
2021-07-11 03:00:00,0.030026813398342067,20849,626.0290325420337,8132.91289938,48.73733333333333
2021-07-11 06:00:00,0.0023360005331030716,21561,50.36650749423533,7724.331619490001,48.774
2021-07-11 09:00:00,-0.07561100425459036,22254,-1682.647288681654,6413.7657662599995,49.108000000000004
2021-07-11 12:00:00,-0.01830135980136962,27803,-508.8327065574795,10182.41045496,49.33833333333333
2021-07-11 15:00:00,0.09025141438018282,32896,2968.910527450494,6641.67023425,49.536
2021-07-11 18:00:00,-0.04964341435557302,24782,-1230.2630945598105,10548.988088549999,49.49433333333334
2021-07-11 21:00:00,-0.04129826654556141,23516,-971.1700360854221,18232.84334323,49.796
2021-07-12 00:00:00,0.06025262906322771,20218,1218.1876544003378,11654.155675459999,49.44266666666667
2021-07-12 03:00:00,0.051347490108920577,19026,976.9373468123229,9476.26512303,49.64033333333333
2021-07-12 06:00:00,0.018841246921794175,20127,379.21777679495136,15511.10187848,50.03066666666667
2021-07-12 09:00:00,0.11855426977847419,26870,3185.5532289476014,6911.79870718,49.535333333333334
2021-07-12 12:00:00,0.06017320101815038,33807,2034.27540682061,9321.4120017,48.78766666666667
2021-07-12 15:00:00,0.26884090208878125,53139,14285.936696095747,38317.170765090006,48.191
2021-07-12 18:00:00,0.06030643851697787,31750,1914.7294229140473,32622.363251659997,47.14366666666667
2021-07-12 21:00:00,0.005022110619201956,24572,123.40330213503046,28159.041597839998,47.61366666666667
2021-07-13 00:00:00,0.060797606984074985,24947,1516.7179014317187,14657.506840400001,47.739
2021-07-13 03:00:00,0.16685345918170832,25792,4303.484419214621,27796.854030989998,47.57633333333334
2021-07-13 06:00:00,0.06853457550711972,25133,1722.4794862204399,15442.163359720002,46.897
2021-07-13 09:00:00,0.12371909142297934,26357,3260.8640926354665,4591.978338499999,47.44833333333333
2021-07-13 12:00:00,0.055198501585001246,36297,2003.5400120307902,21465.84784342,46.31833333333333
2021-07-13 15:00:00,0.18849024926354285,42626,8034.585365107778,17962.78851407,46.33933333333332
2021-07-13 18:00:00,-0.07353405773297127,29644,-2179.8436074362003,28101.86419342,45.958333333333336
2021-07-13 21:00:00,-0.018434595359708653,21288,-392.4356660174778,13812.845238079999,45.62466666666666
2021-07-14 00:00:00,0.0012017265028178765,20570,24.71951416296372,43394.69801077,44.723000000000006
2021-07-14 03:00:00,0.07876173998214037,21177,1667.9373676017865,48550.52310091,43.62966666666667
2021-07-14 06:00:00,0.04890435573765515,23006,1125.0936081004943,11447.86181524,43.046
2021-07-14 09:00:00,0.02152980013358765,24993,538.0942947387562,30601.07765356,43.83566666666667
2021-07-14 12:00:00,0.07506076528481112,36787,2761.2603725323465,34502.57459388,45.132666666666665
2021-07-14 15:00:00,0.05975277378435784,34431,2057.3477541692246,30765.530762299997,46.580999999999996
2021-07-14 18:00:00,-0.04323889685920198,27482,-1188.2913634845888,19874.0555381,45.788333333333334
2021-07-14 21:00:00,-0.06211598412138971,22505,-1397.9202226518755,21314.1461066,45.71066666666667
2021-07-15 00:00:00,-0.010952573539493603,21093,-231.02263366853856,26122.766273499998,45.60833333333333
2021-07-15 03:00:00,0.013546756517266683,19456,263.56569479994056,16746.713503799998,44.916
2021-07-15 06:00:00,-0.011868518476075063,23088,-274.02035457562107,6365.980273360001,44.416666666666664
2021-07-15 09:00:00,-0.004366403201179486,25234,-110.18181837856315,19756.10335735,44.12833333333333
2021-07-15 12:00:00,-0.015148732961780181,31740,-480.82078420690294,36041.14227499,43.57633333333333
2021-07-15 15:00:00,-0.023533766256494424,34565,-813.4446306557297,44481.65418155,43.373
2021-07-15 18:00:00,-0.027946760400267612,27817,-777.3950340542442,26008.98407321,43.035
2021-07-15 21:00:00,-0.06904436933809976,21877,-1510.4836680096087,33977.60885821,43.55566666666667
2021-07-16 00:00:00,-0.05549445979353555,20394,-1131.7540130293642,23545.13196054,43.04366666666667
2021-07-16 03:00:00,0.0033362506145891,19613,65.43388330393601,7571.45160126,43.441
2021-07-16 06:00:00,-0.0041801742501077835,21589,-90.24578188557693,19199.55811633,42.59033333333334
2021-07-16 09:00:00,0.07304040356690913,27958,2042.0636029236455,25766.33711986,41.297666666666665
2021-07-16 12:00:00,0.028131132452333764,33259,935.6133342321687,28807.20276976,41.699333333333335
2021-07-16 15:00:00,0.0267062984796432,33279,888.7589071040461,27234.05110672,42.74033333333333
2021-07-16 18:00:00,-0.048819667469243,27197,-1327.7484961610019,16073.948894219999,42.00033333333333
2021-07-16 21:00:00,-0.07856767654939915,20209,-1587.7741753868074,19230.05191328,41.275666666666666
2021-07-17 00:00:00,-0.05903327130292616,18238,-1076.6488020227673,25141.064478369997,41.288000000000004
2021-07-17 03:00:00,-0.010675768831816448,18590,-198.46254258346775,15132.47245795,40.78733333333333
2021-07-17 06:00:00,-0.016052898925914515,19695,-316.1618443458864,15192.21494305,40.961
2021-07-17 09:00:00,-0.0072617448249177804,20159,-146.38951392551755,11932.444643710001,40.922333333333334
2021-07-17 12:00:00,-0.04102567762291923,26502,-1087.2625083626053,14608.67691481,40.806999999999995
2021-07-17 15:00:00,0.0013993954729149204,27529,38.52395797387484,14651.24351825,40.98666666666667
