time,sentiment_score,tweet volume,Weighted Sentiment,Volume XLM,open XLM
2021-06-27 09:00:00,-0.014112377536409232,18088,-255.2646848785702,14239193,0.24725300000000003
2021-06-27 12:00:00,-0.025662825168191898,27013,-693.2298962683677,13681388,0.24486366666666667
2021-06-27 15:00:00,-0.02249721260750628,29458,-662.7228889919201,8287172,0.24432566666666666
2021-06-27 18:00:00,-0.013097356125350854,25209,-330.1712505639697,10501352,0.24224466666666666
2021-06-27 21:00:00,-0.042324308778794714,23963,-1014.2174112662577,18775131,0.247055
2021-06-28 00:00:00,-0.013817248875108944,19941,-275.52975981854746,9665645,0.25773
2021-06-28 03:00:00,0.11004474180843753,22685,2496.3649679244054,15428788,0.25769200000000003
2021-06-28 06:00:00,0.15313254719198913,28022,4291.080237413919,9231407,0.26345566666666664
2021-06-28 09:00:00,0.05176399988527267,26013,1346.536929015598,10505335,0.2630666666666666
2021-06-28 12:00:00,0.05256994647702332,33439,1757.886440245183,16259955,0.257546
2021-06-28 15:00:00,0.05214923871572957,37181,1938.9608446895413,18586894,0.26224633333333336
2021-06-28 18:00:00,0.018155428176657346,30421,552.3062805620931,7408174,0.260126
2021-06-28 21:00:00,-0.030074434015043814,23613,-710.1476103972295,8159078,0.26401499999999994
2021-06-29 00:00:00,-0.022622474887152386,21604,-488.73594746204014,13684347,0.266936
2021-06-29 03:00:00,0.056029484052299496,18870,1057.2763640668916,6652603,0.2650666666666666
2021-06-29 06:00:00,0.032088607117243546,21755,698.0876478356333,15417889,0.27077233333333334
2021-06-29 09:00:00,0.016933431837395103,27510,465.8387098467393,20342562,0.2804023333333333
2021-06-29 12:00:00,0.02167522251675353,38122,826.302832783678,27016811,0.2898496666666666
2021-06-29 15:00:00,0.010245158239178995,35609,364.8198397389248,17830574,0.28859233333333334
2021-06-29 18:00:00,-0.06106108604600572,30990,-1892.2830565657173,14599000,0.28672933333333334
2021-06-29 21:00:00,-0.09550276104396543,23425,-2237.15217745489,14708293,0.279809
2021-06-30 00:00:00,-0.022662148151961617,20116,-455.8717722248599,15945654,0.282813
2021-06-30 03:00:00,-0.037965907802633835,19444,-738.2091113144123,12795240,0.2740686666666667
2021-06-30 06:00:00,-0.0013320887568349627,20424,-27.206580769597277,8014070,0.2746903333333333
2021-06-30 09:00:00,-0.01457316365557497,23110,-336.78581208033756,6526874,0.2714243333333333
2021-06-30 12:00:00,-0.02253694033653447,31636,-712.9786444866045,14207077,0.272168
2021-06-30 15:00:00,0.023232364783066024,38226,888.0803761974818,13125545,0.26949533333333336
2021-06-30 18:00:00,-0.029299390882187408,32122,-941.1550339176239,10628532,0.277406
2021-06-30 21:00:00,-0.034508403198788444,24830,-856.8436514259171,10788302,0.28081566666666663
2021-07-01 00:00:00,-0.06697430286925622,20977,-1404.9199512883877,11474345,0.28132966666666664
2021-07-01 03:00:00,-0.01812108790115389,18632,-337.63210977429924,13430791,0.2719143333333333
2021-07-01 06:00:00,-0.01945861025027097,21202,-412.5614545262451,14159388,0.266306
2021-07-01 09:00:00,-0.004227576393141911,25459,-107.62986739299991,9665665,0.26319733333333334
2021-07-01 12:00:00,-0.026968391829299495,29478,-794.9742543440905,8590426,0.267067
2021-07-01 15:00:00,0.0038456863503095536,36938,142.0519624077343,10741642,0.2637126666666667
2021-07-01 18:00:00,-0.011348646776976744,31944,-362.5211726437451,9660919,0.26452366666666666
2021-07-01 21:00:00,-0.026302163760505284,24554,-645.8233289754468,16051362,0.26875299999999996
2021-07-02 00:00:00,-0.0046426065577279355,21617,-100.35922595840478,10140148,0.26985766666666666
2021-07-02 03:00:00,0.013545927734966528,19228,260.4610984879364,9400523,0.26467799999999997
2021-07-02 06:00:00,0.06705316206429304,23193,1555.1639877571486,14433522,0.26005799999999996
2021-07-02 09:00:00,0.08910385300239036,26863,2393.5968032032124,12031828,0.257024
2021-07-02 12:00:00,0.03428112568375264,34001,1165.5925543732735,9346866,0.256553
2021-07-02 15:00:00,0.016331704016799932,32601,532.4298826516946,8128311,0.2609033333333333
2021-07-02 18:00:00,-0.037858240474507907,30116,-1140.1387701302801,5157252,0.258217
2021-07-02 21:00:00,-0.0765469323443396,23144,-1771.6022021773956,6100600,0.2593913333333333
2021-07-03 00:00:00,-0.039302388525706895,17687,-695.1413458541779,10008247,0.262754
2021-07-03 03:00:00,0.015138576149927781,15547,235.3594434029272,5334254,0.26136200000000004
2021-07-03 06:00:00,0.017541838812505043,18593,326.15540904090625,7147185,0.26495799999999997
2021-07-03 09:00:00,0.09392928864429331,23087,2168.5454869307996,7393371,0.26809466666666665
2021-07-03 12:00:00,0.09436923509017657,32084,3027.742538633225,7755930,0.2651963333333333
2021-07-03 15:00:00,0.05840967476587131,30309,1770.3388324787936,6420526,0.2648363333333333
2021-07-03 18:00:00,0.018917784359699867,23217,439.21419947915183,5666866,0.26524966666666666
2021-07-03 21:00:00,-0.006051313084067261,19082,-115.47115627017148,7277913,0.263309
2021-07-04 00:00:00,-0.001823768386342408,16571,-30.221665930080043,9467433,0.2614436666666667
2021-07-04 03:00:00,0.046188103970772755,15172,700.7659134445643,4001565,0.26279500000000006
2021-07-04 06:00:00,-0.012276913772001944,19979,-245.28046025082682,5317861,0.2696463333333333
2021-07-04 09:00:00,0.04732197688721202,18214,861.9224870236798,6082315,0.27026766666666663
2021-07-04 12:00:00,0.008440956436753246,25867,218.3422201494962,5626942,0.26975499999999997
2021-07-04 15:00:00,0.015088164249073301,31277,471.91251321826564,5957515,0.26982666666666666
2021-07-04 18:00:00,-0.05880046635237629,32181,-1892.2578076858215,8137505,0.26980566666666667
2021-07-04 21:00:00,-0.07434591295213724,22633,-1682.6710478457223,7535668,0.26866966666666664
2021-07-05 00:00:00,0.020490762108963192,20473,419.5073726568034,9097066,0.2651056666666667
2021-07-05 03:00:00,0.0635127406692405,19309,1226.3675095823646,7830288,0.2606173333333333
2021-07-05 06:00:00,0.041002103273592105,22480,921.7272815903506,4731349,0.26144100000000003
2021-07-05 09:00:00,0.03561212987689659,23963,853.373468240073,8042594,0.26156266666666667
2021-07-05 12:00:00,0.019638514120091616,32392,636.1307493780076,9787121,0.25311500000000003
2021-07-05 15:00:00,0.03861102832118056,35391,1366.4829033149013,9386427,0.25555
2021-07-05 18:00:00,-0.06341462810913982,29748,-1886.4583569906915,7755082,0.258015
2021-07-05 21:00:00,-0.04164922351769247,18843,-784.7963187438793,5533782,0.25752733333333333
2021-07-06 00:00:00,0.05141745215011018,18662,959.5524920253562,6266603,0.25553033333333336
2021-07-06 03:00:00,0.05181243950036994,20261,1049.7718367169955,10704810,0.2586
2021-07-06 06:00:00,0.06534169197900962,21519,1406.087869696308,14307881,0.2642336666666667
2021-07-06 09:00:00,-0.0034236431195577496,24648,-84.38595561085941,9673970,0.26164766666666667
2021-07-06 12:00:00,-0.020366336587268233,31033,-632.028523312695,7223823,0.260614
2021-07-06 15:00:00,0.009665146363858965,30808,297.763829177767,10969575,0.25823799999999997
2021-07-06 18:00:00,-0.06142082436554146,26720,-1641.1644270472677,7751561,0.2572653333333333
2021-07-06 21:00:00,-0.05649648439791594,21950,-1240.0978325342548,5716508,0.25647099999999995
2021-07-07 00:00:00,0.0691178697806404,20735,1433.1590299015786,8691194,0.25938100000000003
2021-07-07 03:00:00,0.12442861861160413,22650,2818.3082115528337,10970123,0.2617833333333333
2021-07-07 06:00:00,0.07046165894970478,23002,1620.7590791611094,7394218,0.26279366666666665
2021-07-07 09:00:00,0.030200151161924958,22470,678.5973966084538,6541932,0.2628296666666667
2021-07-07 12:00:00,0.05419238263745346,32439,1757.946700376353,9707296,0.2630523333333334
2021-07-07 15:00:00,0.09191704036344438,36608,3364.8990136249718,12747265,0.26023766666666664
2021-07-07 18:00:00,-0.0762190865546226,29880,-2277.4263062521236,6708590,0.26102333333333333
2021-07-07 21:00:00,-0.0916303493178531,23867,-2186.9415471692,9084886,0.2604233333333333
2021-07-08 00:00:00,-0.015719597635528187,21844,-343.37889075047775,17164519,0.2520866666666667
2021-07-08 03:00:00,-0.0776318257958804,20951,-1626.4643822494904,8676819,0.2510383333333333
2021-07-08 06:00:00,-0.1461372866397441,26333,-3848.233169084381,19957873,0.24474666666666667
2021-07-08 09:00:00,-0.08498566144106902,30248,-2570.6462872694556,7832754,0.24175566666666667
