time,sentiment_score,tweet volume,Weighted Sentiment,Volume ZRX,open ZRX
2021-07-06 15:00:00,0.009665146363858965,30808,297.763829177767,760712.2740199999,0.7292063333333334
2021-07-06 18:00:00,-0.06142082436554146,26720,-1641.1644270472677,371888.39683,0.7235943333333333
2021-07-06 21:00:00,-0.05649648439791594,21950,-1240.0978325342548,2169409.2376200003,0.7081476666666666
2021-07-07 00:00:00,0.0691178697806404,20735,1433.1590299015786,611826.88539,0.7151596666666666
2021-07-07 03:00:00,0.12442861861160413,22650,2818.3082115528337,1163400.48033,0.7443156666666666
2021-07-07 06:00:00,0.07046165894970478,23002,1620.7590791611094,1458410.03185,0.76446
2021-07-07 09:00:00,0.030200151161924958,22470,678.5973966084538,587588.42732,0.7883863333333334
2021-07-07 12:00:00,0.05419238263745346,32439,1757.946700376353,1503626.73918,0.7807133333333334
2021-07-07 15:00:00,0.09191704036344438,36608,3364.8990136249718,2348959.67803,0.7949863333333332
2021-07-07 18:00:00,-0.0762190865546226,29880,-2277.4263062521236,1228394.4373400002,0.815318
2021-07-07 21:00:00,-0.0916303493178531,23867,-2186.9415471692,1155662.78928,0.8069733333333332
2021-07-08 00:00:00,-0.015719597635528187,21844,-343.37889075047775,867926.71812,0.7729003333333334
2021-07-08 03:00:00,-0.0776318257958804,20951,-1626.4643822494904,596932.68924,0.7593983333333333
2021-07-08 06:00:00,-0.1461372866397441,26333,-3848.233169084381,853475.75588,0.7311286666666666
2021-07-08 09:00:00,-0.08498566144106902,30248,-2570.6462872694556,532585.7544199999,0.7218356666666667
2021-07-08 12:00:00,0.06284978373805136,43142,2711.465370027012,506873.17344,0.7293310000000001
2021-07-08 15:00:00,0.024702203822079844,43159,1066.122414757144,444385.36195000005,0.738534
2021-07-08 18:00:00,-0.030950385557283886,31202,-965.7139301583718,372793.47242999997,0.7586723333333335
2021-07-08 21:00:00,-0.06148321509680404,23361,-1436.3093878764391,1787085.4562300001,0.7519176666666666
2021-07-09 00:00:00,-0.009092615567518876,22823,-207.5207650974833,5239061.36521,0.7975563333333334
2021-07-09 03:00:00,0.00523915492002598,23391,122.5490727343277,2433270.68053,0.8101896666666667
2021-07-09 06:00:00,-0.0026216910166973638,24492,-64.21045638095184,2512121.3508200003,0.8170176666666666
2021-07-09 09:00:00,-0.03197562140994378,26127,-835.4270605776012,3989524.5935400003,0.8465156666666666
2021-07-09 12:00:00,-0.0397198769369274,33207,-1318.9779534445481,4539081.7499400005,0.8772906666666667
2021-07-09 15:00:00,-0.018489582892922494,33248,-614.7416520238871,2139027.85414,0.8759596666666667
2021-07-09 18:00:00,-0.075803518019645,29435,-2231.2765529082503,1457005.89885,0.8456276666666667
2021-07-09 21:00:00,-0.11624707034199087,22864,-2657.8730162992792,843075.43956,0.836434
2021-07-10 00:00:00,0.0015548891877625408,21283,33.092706583150154,1227636.84547,0.8253066666666666
2021-07-10 03:00:00,0.05339122194164332,19693,1051.433333696782,490637.4107,0.8172983333333335
2021-07-10 06:00:00,-0.04608748228843039,20197,-930.8288797794286,1310143.4012799999,0.8178856666666666
2021-07-10 09:00:00,-0.09052687570685466,21365,-1934.1066994769499,481719.57864,0.8068806666666667
2021-07-10 12:00:00,0.040366551232752665,36483,1472.6928886245155,2194514.7853200003,0.815327
2021-07-10 15:00:00,-0.015223160258040661,35216,-536.0988116471599,1036081.4554000001,0.8285616666666668
2021-07-10 18:00:00,-0.02180129038398876,24519,-534.5458389250203,795474.45516,0.7881196666666667
2021-07-10 21:00:00,-0.06909501655654805,18327,-1266.3043684318561,547929.36525,0.7823509999999999
2021-07-11 00:00:00,-0.04879888646253771,17212,-839.9264337931991,623228.2738,0.786682
2021-07-11 03:00:00,0.030026813398342067,20849,626.0290325420337,507335.50075999997,0.7734313333333334
2021-07-11 06:00:00,0.0023360005331030716,21561,50.36650749423533,352780.97643,0.7781233333333333
2021-07-11 09:00:00,-0.07561100425459036,22254,-1682.647288681654,165663.53916,0.778064
2021-07-11 12:00:00,-0.01830135980136962,27803,-508.8327065574795,247497.70967,0.780841
2021-07-11 15:00:00,0.09025141438018282,32896,2968.910527450494,359152.3051,0.795105
2021-07-11 18:00:00,-0.04964341435557302,24782,-1230.2630945598105,160438.14322,0.7840769999999999
2021-07-11 21:00:00,-0.04129826654556141,23516,-971.1700360854221,456716.30545000004,0.7917453333333334
2021-07-12 00:00:00,0.06025262906322771,20218,1218.1876544003378,465451.47381999996,0.7855916666666668
2021-07-12 03:00:00,0.051347490108920577,19026,976.9373468123229,153349.90549,0.7811463333333334
2021-07-12 06:00:00,0.018841246921794175,20127,379.21777679495136,296668.58325,0.7846323333333333
2021-07-12 09:00:00,0.11855426977847419,26870,3185.5532289476014,314381.55061000003,0.772363
2021-07-12 12:00:00,0.06017320101815038,33807,2034.27540682061,434028.94326000003,0.7633973333333334
2021-07-12 15:00:00,0.26884090208878125,53139,14285.936696095747,652704.76509,0.7590166666666667
2021-07-12 18:00:00,0.06030643851697787,31750,1914.7294229140473,855830.6085399999,0.7426233333333333
2021-07-12 21:00:00,0.005022110619201956,24572,123.40330213503046,386268.11991,0.748694
2021-07-13 00:00:00,0.060797606984074985,24947,1516.7179014317187,187061.30469,0.7484639999999999
2021-07-13 03:00:00,0.16685345918170832,25792,4303.484419214621,386786.83435,0.7473623333333332
2021-07-13 06:00:00,0.06853457550711972,25133,1722.4794862204399,161798.21324,0.739604
2021-07-13 09:00:00,0.12371909142297934,26357,3260.8640926354665,208133.57434,0.7449546666666667
2021-07-13 12:00:00,0.055198501585001246,36297,2003.5400120307902,552029.76777,0.725302
2021-07-13 15:00:00,0.18849024926354285,42626,8034.585365107778,547414.27707,0.7245693333333333
2021-07-13 18:00:00,-0.07353405773297127,29644,-2179.8436074362003,438034.70655,0.7169796666666667
2021-07-13 21:00:00,-0.018434595359708653,21288,-392.4356660174778,540492.09652,0.710661
2021-07-14 00:00:00,0.0012017265028178765,20570,24.71951416296372,388476.02466999996,0.6995276666666665
2021-07-14 03:00:00,0.07876173998214037,21177,1667.9373676017865,895257.52295,0.6824136666666666
2021-07-14 06:00:00,0.04890435573765515,23006,1125.0936081004943,427195.88127,0.6741383333333334
2021-07-14 09:00:00,0.02152980013358765,24993,538.0942947387562,270819.41966,0.6845923333333334
2021-07-14 12:00:00,0.07506076528481112,36787,2761.2603725323465,391854.32012000005,0.6956416666666666
2021-07-14 15:00:00,0.05975277378435784,34431,2057.3477541692246,183994.45838999999,0.707583
2021-07-14 18:00:00,-0.04323889685920198,27482,-1188.2913634845888,226265.06337,0.7044723333333334
2021-07-14 21:00:00,-0.06211598412138971,22505,-1397.9202226518755,351521.78169,0.713282
2021-07-15 00:00:00,-0.010952573539493603,21093,-231.02263366853856,247737.26556,0.711575
2021-07-15 03:00:00,0.013546756517266683,19456,263.56569479994056,653768.88213,0.6965126666666667
2021-07-15 06:00:00,-0.011868518476075063,23088,-274.02035457562107,715166.0252,0.6823523333333332
2021-07-15 09:00:00,-0.004366403201179486,25234,-110.18181837856315,482036.3126,0.6824286666666666
2021-07-15 12:00:00,-0.015148732961780181,31740,-480.82078420690294,818598.18175,0.6684760000000001
2021-07-15 15:00:00,-0.023533766256494424,34565,-813.4446306557297,777394.67738,0.6695703333333333
2021-07-15 18:00:00,-0.027946760400267612,27817,-777.3950340542442,448888.86650999996,0.6640523333333334
2021-07-15 21:00:00,-0.06904436933809976,21877,-1510.4836680096087,325298.06361,0.6656076666666667
2021-07-16 00:00:00,-0.05549445979353555,20394,-1131.7540130293642,550698.86962,0.6677240000000001
2021-07-16 03:00:00,0.0033362506145891,19613,65.43388330393601,254359.78614,0.6714126666666668
2021-07-16 06:00:00,-0.0041801742501077835,21589,-90.24578188557693,358203.08464,0.6574756666666667
2021-07-16 09:00:00,0.07304040356690913,27958,2042.0636029236455,496405.16298,0.6334633333333333
2021-07-16 12:00:00,0.028131132452333764,33259,935.6133342321687,639227.56876,0.6283826666666666
2021-07-16 15:00:00,0.0267062984796432,33279,888.7589071040461,327379.41178,0.6460056666666667
2021-07-16 18:00:00,-0.048819667469243,27197,-1327.7484961610019,281562.40567,0.640072
2021-07-16 21:00:00,-0.07856767654939915,20209,-1587.7741753868074,643873.03278,0.6248786666666667
2021-07-17 00:00:00,-0.05903327130292616,18238,-1076.6488020227673,825082.8070799999,0.6200886666666667
2021-07-17 03:00:00,-0.010675768831816448,18590,-198.46254258346775,431836.59917999996,0.6078723333333332
2021-07-17 06:00:00,-0.016052898925914515,19695,-316.1618443458864,267068.62457,0.6187366666666666
2021-07-17 09:00:00,-0.0072617448249177804,20159,-146.38951392551755,283922.70331,0.616854
2021-07-17 12:00:00,-0.04102567762291923,26502,-1087.2625083626053,213250.53189,0.6148426666666666
2021-07-17 15:00:00,0.0013993954729149204,27529,38.52395797387484,231214.36632,0.6160506666666666
